gender,occasion,skin_tone,season,temperature,outfit_name,color_palette,image_url,amazon_link,flipkart_link,meesho_link
Male,Travel,Light Cool,Spring,23,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Light Cool,Summer,35,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Light Cool,Monsoon,28,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Spring,22,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Cool,Summer,33,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Warm,Summer,34,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Medium Warm,Summer,34,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Olive,Summer,36,Travel Comfort Outfit,"['#89AF13', '#DAC2D6', '#D3B5F3', '#B39D95']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Medium Cool,Monsoon,27,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Light Warm,Monsoon,24,Travel Comfort Outfit,"['#2067B9', '#40ADBF', '#C1F1C7', '#F1C6C2']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Light Cool,Monsoon,24,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Warm,Monsoon,25,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Light Warm,Summer,29,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Medium Warm,Monsoon,27,Travel Comfort Outfit,"['#95596C', '#F3695A', '#E68B60', '#5046B1']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Summer,36,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Warm,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Light Cool,Spring,20,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Light Cool,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Deep Warm,Spring,18,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Olive,Summer,36,Travel Comfort Outfit,"['#B8583C', '#87ED32', '#D66842', '#AA7F5B']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Olive,Spring,22,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Light Cool,Summer,31,Travel Comfort Outfit,"['#443144', '#D2D9F2', '#3FFD66', '#8B3B72']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Cool,Spring,21,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Cool,Monsoon,26,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Cool,Summer,34,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Deep Cool,Summer,37,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Medium Warm,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Light Cool,Summer,33,Travel Comfort Outfit,"['#118949', '#2D3FC7', '#B610EB', '#E8AC8D']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Travel,Medium Cool,Monsoon,25,Travel Comfort Outfit,"['#1F618D', '#5DADE2', '#154360', '#D6EAF8']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Light Cool,Monsoon,25,Travel Comfort Outfit,"['#11F48D', '#4B5F31', '#168A11', '#4A9C13']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Casual,Medium Cool,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,Casual,Deep Warm,Spring,23,College Daily Wear,"['#0B26DA', '#F03E3B', '#5811BD', '#057817']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Medium Warm,Autumn,23,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Deep Warm,Spring,19,College Daily Wear,"['#31E298', '#B20801', '#4E4FBF', '#73420C']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,Casual,Medium Cool,Spring,21,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Medium Warm,Summer,39,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,College,Medium Warm,Autumn,26,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Light Cool,Summer,36,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Medium Cool,Autumn,25,College Daily Wear,"['#378399', '#E89C90', '#4B44E0', '#7CE038']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Light Cool,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,Casual,Light Warm,Spring,26,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Female,College,Olive,Autumn,28,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Deep Warm,Autumn,20,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/college-daily-wear.jpg,https://amazon.com/college-daily-wear,https://flipkart.com/college-daily-wear,https://meesho.com/college-daily-wear
Male,Casual,Deep Cool,Spring,25,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://m.media-amazon.com/images/I/61S5oqDCkfL._SY879_.jpg,https://www.amazon.in/Stylum-Womens-Printed-DRSPINKKINNU_Baby-Regular/dp/B0D8G5LKR8?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/dresses/berrylush/berrylush-women-pastel-green-solid-bishop-sleeves-dress/15598272/buy?utm_source=chatgpt.com,https://www.myntra.com/dresses/dressberry/dressberry-pastel-ruched-smocked-a-line-dress/29963444/buy?storeContext=fwd&utm_source=chatgpt.com
Female,College,Olive,Summer,33,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://m.media-amazon.com/images/I/515spYeqWoL._SY879_.jpg,https://www.amazon.in/SASSAFRAS-Green-Pleated-Strappy-Skater/dp/B0B395TB2V?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.berrylush.com/products/dr1155gr-berrylush-green-solid-wrap-crepe-maxi-dress?variant=39472940351553&utm_source=chatgpt.com,https://www.myntra.com/dresses/vishudh/vishudh-women-peach-embroidered-floral-dress/19697720/buy?utm_source=chatgpt.com
Female,College,Light Warm,Spring,25,College Daily Wear,"['#DA2EE6', '#22B566', '#EDAC74', '#F0EA35']",https://thehouseofrare.com/cdn/shop/files/TUNNEL-1-PASTEL-PURPLE1651.jpg?v=1756980941&width=540,https://thehouseofrare.com/products/tunnel-1-womens-sweater-pastel-purple?utm_source=chatgpt.com,https://www.myntra.com/dresses/glitchez/glitchez-square-neck-paneled-gathered-fit--flare-dress/36393178/buy?storeContext=fwd&utm_source=chatgpt.com,https://www.myntra.com/shirts/u.s.+polo+assn./us-polo-assn-men-classic-button-down-collar-striped-cotton-casual-shirt/30714571/buy?utm_source=chatgpt.com
Male,College,Medium Cool,Spring,25,College Daily Wear,"['#D9024C', '#83C781', '#316514', '#4184C3']",https://m.media-amazon.com/images/I/71IlpfYmvBL._SX679_.jpg,https://www.amazon.in/U-S-Polo-Assn-Striped-USSHT2249_Light/dp/B0DM88LRPL?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.flipkart.com/u-s-polo-assn-men-striped-casual-green-white-shirt/p/itm5531a3f4a03f9?pid=SHTHAHPYZYQPJZPY&lid=LSTSHTHAHPYZYQPJZPY5OGK0Q&marketplace=FLIPKART&utm_source=chatgpt.com,https://www.myntra.com/shirts/u.s.+polo+assn./us-polo-assn-men-classic-button-down-collar-striped-cotton-casual-shirt/30714571/buy?utm_source=chatgpt.com
Female,College,Medium Warm,Autumn,22,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://www.amazon.in/Allen-Solly-Womens-Regular-AHTSWRGPK55505_Beige/dp/B0F9NZV34P?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.amazon.in/Allen-Solly-Womens-Regular-AHTSWRGPK55505_Beige/dp/B0F9NZV34P?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/tops/allen+solly+woman/allen-solly-woman-v-neck-peplum-top/34657126/buy?utm_source=chatgpt.com,https://allensolly.abfrl.in/p/women-beige-solid-formal-top-39945544.html?size=L&utm_source=chatgpt.com
Male,Casual,Medium Cool,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://www.ajio.com/urbano-fashion-men-cotton-regular-fit-shirt/p/702099316_beige?utm_source=chatgpt.com#gmf,https://www.ajio.com/urbano-fashion-men-cotton-regular-fit-shirt/p/702099316_beige?utm_source=chatgpt.com#gmf,https://www.ajio.com/campus-sutra-men-spread-collar-regular-fit-shirt-/p/701509958_orange?utm_source=chatgpt.com#gmf,https://www.beyours.in/products/the-deep-rust?variant=44965214388407&country=IN&currency=INR&utm_source=chatgpt.com
Female,College,Deep Warm,Autumn,25,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://littleboxindia.com/collections/womens-clothing-new-arrival/products/cap-sleeve-fit-flare-a-line-midi-dress-in-vanilla?utm_source=chatgpt.com,https://littleboxindia.com/collections/womens-clothing-new-arrival/products/cap-sleeve-fit-flare-a-line-midi-dress-in-vanilla?utm_source=chatgpt.com,https://www.myntra.com/dresses/glitchez/glitchez-square-neck-paneled-gathered-fit--flare-dress/36393178/buy?storeContext=fwd&utm_source=chatgpt.com,https://www.meesho.com/pastel-blue-smocked-chiffon-maxi/p/6fk7sr?utm_source=chatgpt.com
Female,Casual,Light Warm,Summer,31,,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/7fdCinicDcnbEkJAAADQL0KWKDNNs6NdjCZRGnkxWnJJrsumr-p3-ps6r-f7ySltB00Q0pr0c0vThKO3WuKzgca0IDxpnsKQN21b1Nm22_xPg4dkbRDPZ3A2lepQXVWJk9IxtIPZTZbSjpwCgKIAQi56rETRKV9VfMVeFt_qBgEkL1ToKOaqdME76OzJZY_zlGOMLdnP--cY66d7iApGjq5V7BmQ7cuuA2E4GYzoMvsBOc49jQ,https://www.myntra.com/tops/sassafras/sassafras-gorgeous-green-solid-wrap-it-up-top/17985842/buy?utm_source=chatgpt.com,https://zinklondon.in/products/yellow-solid-tie-up-top-for-women-t02824?variant=49545392193842&country=IN&currency=INR&utm_source=chatgpt.com,https://www.meesho.com/pastel-blue-smocked-chiffon-maxi/p/6fk7sr?utm_source=chatgpt.com
Female,Casual,Medium Warm,Spring,26,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.meesho.com/images/products/530500307/ssaff_512.avif?width=512,https://in.kalkifashion.com/products/mint-green-tissue-hand-embroidered-kurta-set?utm_source=chatgpt.com,https://www.myntra.com/tops/style+quotient/style-quotient-women-solid-polyester-tulip-sleeve-top/30875606/buy?utm_source=chatgpt.com,https://www.meesho.com/aqua-blue-gown-and-dupatta/p/8rugnn?utm_source=chatgpt.com
Female,College,Light Warm,Autumn,24,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://aaliyaindia.com/products/burnt-orange-cotton-top?utm_source=chatgpt.com,https://aaliyaindia.com/products/burnt-orange-cotton-top?utm_source=chatgpt.com,https://allensolly.abfrl.in/p/women-beige-solid-formal-top-40017376.html?size=M&utm_source=chatgpt.com,https://www.myntra.com/shirts/chemistry/chemistry-women-rust-orange-solid-casual-shirt/17011410/buy?utm_source=chatgpt.com
Male,College,Light Warm,Spring,22,College Daily Wear,"['#14ECE9', '#F2E9FB', '#75A06C', '#58DA3B']",https://images.openai.com/thumbnails/url/dMvOfXicDcnbDoIgAADQL1KXobO21milOO1ueXlpiiQ6EBR88K_6nf6mzuv5fqjWUq0ti_R4nKUmtaGrfmk2Spe6xSYW3FJUSNn2zXbY_G8NT_UqwHcj98iIDAc8p5ARePb5zF-OL1vmhwm8nDP7lsnkyXmRXw_eaS-xGyEPFWiguywam0En3IlBF4q47BCFR1bCG7nb6qHVkQUVYKnKu2muF--pGh-CdKkLwPUHe_Q-1A,https://www.myntra.com/tshirts/monte+carlo/monte-carlo-polo-collar-short-sleeves-cotton-t-shirt/28877336/buy?utm_source=chatgpt.com,https://www.myntra.com/shirts/roadster/roadster-men-teal-blue-regular-fit-solid-casual-shirt/11895996/buy?utm_source=chatgpt.com,https://www.myntra.com/tshirts/the+souled+store/the-souled-store-lavender-drop-shoulder-sleeves-pure-cotton-oversized-t-shirt/24187134/buy?utm_source=chatgpt.com
Male,Casual,Deep Cool,Summer,38,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://img.tatacliq.com/images/i28//437Wx649H/MP000000028963446_437Wx649H_202510301752381.jpeg,https://allensolly.abfrl.in/p/women-beige-solid-formal-top-40017376.html?size=M&utm_source=chatgpt.com,https://www.shoppersstop.com/Allen%20Solly-Polyester-Solid-Regular-Fit-Top/p-A25ASWRGPE74456_BEIGE?nsbp=true&utm_source=chatgpt.com,https://www.tatacliq.com/allen-solly-beige-polyester-solid-top/p-mp000000028963455?utm_source=chatgpt.com
Female,Casual,Deep Cool,Summer,29,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://www.amazon.in/Shasmi-Ruffle-Trimmed-Hem-Sleeveless-162/dp/B0DYP34YYW?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.amazon.in/Shasmi-Ruffle-Trimmed-Hem-Sleeveless-162/dp/B0DYP34YYW?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.meesho.com/trendy-fabulous-women-peachbaby-pink-dresses-women-georgette-peach-dress-women-long-dress-women-partywear-dress-women-low-price-dress/p/7bovbp?utm_source=chatgpt.com,https://www.myntra.com/dresses/all+about+you/all-about-you-green--yellow-floral--cotton-sleevless-gathered-midi-dress/16317862/buy?utm_source=chatgpt.com
Female,College,Medium Cool,Summer,38,College Daily Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://www.meesho.com/women-kurta/p/2h7w1v,https://www.amazon.in/Leriya-Fashion-Printed-Sleeves-Green_Small/dp/B09GS3BM35/ref=sr_1_2?crid=25UDFCZ5MYWDJ&dib=eyJ2IjoiMSJ9.OPxXYT57wXodddEwCOo5X_CAkFbl8ogIJH_U35PlB1zCloBnh-xAC81ZJN85_uIiR0bhnUUliH-h_xvoEXP4ywxgW8jrAcCi9LozSNnHdXRE8XPSoJKS_I6GbZWU0SrdFdQTexHAVxKGmp05AT3Hhw.Ywbe1lsPpzrDgD8uOa4z0GBxbinfMmD0mAuvHqItHOY&dib_tag=se&keywords=College+Daily+Wear+cyan-lime+green+for+female&qid=1763400862&sprefix=%2Caps%2C236&sr=8-2,https://www.myntra.com/kurtas/safoora+creation/safoora-creation-women-lime-green-kurtas/36019647/buy,https://www.meesho.com/women-kurta/p/2h7w1v
Male,Casual,Deep Warm,Autumn,28,College Daily Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://rukminim2.flixcart.com/image/612/612/xif0q/shirt/n/j/i/42-subfs011-copper-subtract-original-imah8mu4hchvuzmf.jpeg?q=70,https://www.beyours.in/products/the-deep-rust?variant=44965214388407&country=IN&currency=INR&utm_source=chatgpt.com,https://www.flipkart.com/subtract-men-solid-formal-brown-shirt/p/itm48ff449b74390?pid=SHTH7VY5H9UETUWQ&lid=LSTSHTH7VY5H9UETUWQV0AM0R&marketplace=FLIPKART&q=+College+Daily+Wear+for+boys+Tawny+or+darker+shade+of+orange%2C+leaning+towards+a+deep+brown&store=search.flipkart.com&srno=s_1_18&otracker=search&otracker1=search&fm=Search&iid=fbb7d581-346d-4daa-a36b-e1099866c62a.SHTH7VY5H9UETUWQ.SEARCH&ppt=sp&ppn=sp&ssid=q7ixdmimo00000001763400626548&qH=306d8ae564b3cdbb,https://www.meesho.com/kroptee-boys-cotton-casual-colorblock-t-shirt-pack-of-1/p/a86gv3
Female,College,Deep Cool,Summer,29,College Daily Wear,"['#16DD36', '#50570E', '#5393FB', '#701E34']",https://www.meesho.com/stylish-womens-casual-wear-crepe-kurtis-crepe-kurti-collection-for-women-combo-of-4/p/9qclyu,https://www.amazon.in/NATEK-Womens-Cotton-Straight-Kurtis/dp/B08VH9ZV97/ref=sr_1_2?crid=1VT8LDVU4UYE&dib=eyJ2IjoiMSJ9.xuHOUoPAY9hbyvzrbm-zBJrEiKDRBiUAhm-4sEClJgMvKAH75xSaxJwSmPed-wny52hUOcZc-QMWu3WfG_eSH2XTIgJrTyDMdfmGYzKWmQ_azivMgc1uh5sjASBTkCod.NCmJAKQvQJK_LXJO1VeTo3rjGGRn9YIft_8a1rM95f0&dib_tag=se&keywords=college+daily+wear+female+in+given+colours+green+red+blue&nsdOptOutParam=true&qid=1763400286&sprefix=college+daily+wear+femalee+in+given+colours+green+red+blue%2Caps%2C229&sr=8-2,https://www.flipkart.com/houseofcommon-women-printed-straight-kurta/p/itmaf6056f964d5b?pid=KTAHD627AUY3SWJZ&lid=LSTKTAHD627AUY3SWJZ8TJYIZ&marketplace=FLIPKART&q=College+Daily+Wear+femalee+in+given+colours+green+red+blue+&store=clo&srno=s_1_16&otracker=search&otracker1=search&fm=Search&iid=008a76ce-d1bd-423a-9fe9-7baaeeaf4199.KTAHD627AUY3SWJZ.SEARCH&ppt=sp&ppn=sp&ssid=nxfn7dh0ps0000001763400330821&qH=fcf93fc70bee2d87,https://www.meesho.com/stylish-womens-casual-wear-crepe-kurtis-crepe-kurti-collection-for-women-combo-of-4/p/9qclyu
Female,College,Light Warm,Spring,21,College Daily Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/McKnJ3icDclZCoJAAADQE7lNlgtESIILaoJb-SPjKO4zozOE3qrrdJt6v-_76TmnzJSkFqPtoLxtBF5jIHaMQz4gEZFFYj2hdMDdbb3-z7SixnBQumvxij1NSXodqX5gteNYFmEZp5NMXcYpGaCSQvhAJ92r9TMwnoI3Zi7uTu95ehlALXcuz3qRK469jbjKaboHK9jIlJE7SZDiL9mlr6o4gswP7cMDISmW7gd4tD5z,https://www.myntra.com/tops/dressberry/dressberry-women-embroidered-cotton-top/33842812/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/rare/rare-mint-green-top-with-ruffled-detail/1109330/buy?utm_source=chatgpt.com,https://www.myntra.com/tops/janasya/janasya-womens-mint-green-linen-cotton-solid-a-line-top/33011308/buy?utm_source=chatgpt.com
